path,kind,revision,substep_id,status,method,evidence,reason
scripts/pack-journal-art.mjs,text,8a79e4769d75c6704cad556dde48be1c9da0f8fd7c20b19ff6b2f09fd67fcc55,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,日记美术打包：sharp，从 arts/ui/journal/book-checker-source.png 洪水填充去棋盘底、裁右页、纸角、羽毛、从概念图裁两枚 84px 头像 → public/ui/journal/*.webp + arts/ui/journal/book-alpha.png + pack-results.json；使用者：美术管线（人工触发）；产物被 journal-room.css/journal-room-book.tsx/journal-turn.ts/journal-layout.ts 使用；判定：当前有效（构建产物脚本）
scripts/pack-navigation-texture.mjs,text,7bd32811ffac084459f6ba8fbeafccdaf69af8014895b2f2d6aeb8953e7bea65,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,导航磨砂纹理打包：sharp，从 arts/ui/navigation/frost-source.png 生成 512² 偏差-透明度纹理 → public/ui/nav/frost.webp；使用者：美术管线（人工触发）；产物被 navigation-glass.css 使用；判定：当前有效（构建产物脚本）
scripts/render-journal-turn.mjs,text,a5cc6c9ac832d725b72e91ee7fb995ea12dacd5b8fee1bc3b287bf7d67b9be81,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,翻页原型帧导出：playwright+sharp（硬依赖 DIARY_NODE_MODULES），加载 localhost:5175/ai/design_system/.../turn-prototype.html 的 window.turnDemo 逐帧截图 → turn-verification/*.png + 3 个 gif + prototype-results.json；使用者：研究/人工；判定：已完成历史（研究配套，仍可用）
sql/dev-create-world.sql,text,b00a516125d4763e48b2964179de3f32f5d785269f6bd9d40116cf60b2f1e1f2,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#sql,开发一次性脚本：为两位已确认邮箱的用户手工建 public.worlds 两人世界（owner/member、status active）并校验；使用者：开发者在 Supabase SQL Editor 手工执行；判定：已完成历史（保留作参考）
sql/storage-memories-bucket.sql,text,6e36330250e660b713978ef0bd564500b1f7e884929b4213ac3a647c56a54189,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#sql,Storage 私有桶 memories（25MB、图片 mime）+ 4 条按路径首段 world_id 隔离的 RLS 策略；幂等；头注 2026-07-04 说明 room→world 策略重命名需重跑此脚本；使用者：开发者手工执行；判定：已完成历史（保留作参考）
timeline_3d_posts.html,text,b2bedb2c727d69b55af0e6cead2bc5f09dd69bf6dae38c44256eb9773a708b1a,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,独立实验页（HTML 片段，无 html/head）：CDN three.js r128 为每条回忆渲染小 3D 物件的时间线 + 撰写/阅读弹层，硬编码 9 条 mock POSTS；使用者：无（无人引用）；判定：已作废方案；删除候选 D-01；本轮已删除（PA-001），保留删除前记录
tsconfig.app.json,text,f19de09a9a51b090a4c1071f015d67ecffd914acd3e19401b2c7247241c5b104,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,应用 TS 配置：ES2022、bundler 解析、strict、@/* → src/*、include src；使用者：tsc -b / IDE；判定：当前有效
tsconfig.json,text,a4f6dfda074e54a9bd059c19f4fd3ea544dce62695b18e65946000f447cd6e9d,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,TS 项目引用根：指向 tsconfig.app.json / tsconfig.node.json；使用者：tsc -b；判定：当前有效
tsconfig.node.json,text,168dc5611397bc654b3524d45f7814807e9d5a8328e14992e2d81f952cc0ff0b,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,Node 侧 TS 配置：仅 include vite.config.ts；使用者：tsc -b；判定：当前有效
vite.config.ts,text,f21d98f44eb285cf423490bcd59bfb3795bbe876b22f737a699e25b0e2f981f8,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,Vite 配置：react 插件、@ 别名、optimizeDeps.include [@react-three/rapier] 及关于 drei 深导入的注释；使用者：Vite；判定：当前有效；optimizeDeps 段为已作废方案残留
